user_id,session_id,date,month,channel,campaign_type,device,user_type,region,visited_website,viewed_product,added_to_cart,checkout_started,purchase_completed,discount_applied,order_value,revenue
164801,73874,12/15/2025,2025-12,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
999947,73875,10/18/2025,2025-10,Paid Ads,New Launch,Desktop,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
311190,73876,7/29/2025,2025-07,Organic,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
809947,73877,12/23/2025,2025-12,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
464517,73878,12/22/2025,2025-12,Organic,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
153539,73879,12/19/2025,2025-12,Organic,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
386175,73880,10/20/2025,2025-10,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
454517,73881,9/14/2025,2025-09,Organic,New Launch,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
237983,73882,10/29/2025,2025-10,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
273615,73883,7/15/2025,2025-07,Paid Ads,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
221436,73884,7/30/2025,2025-07,Social,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
871018,73885,11/26/2025,2025-11,Organic,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
456228,73886,9/30/2025,2025-09,Social,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
674656,73887,11/25/2025,2025-11,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
842386,73888,11/24/2025,2025-11,Organic,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
617734,73889,11/2/2025,2025-11,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
744529,73890,9/26/2025,2025-09,Organic,Discount,Desktop,New,Metro,Yes,Yes,Yes,No,No,No,499,0
323305,73891,7/11/2025,2025-07,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
254697,73892,12/1/2025,2025-12,Email,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
178448,73893,9/19/2025,2025-09,Social,Discount,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499,0
217399,73894,8/9/2025,2025-08,Organic,Influencer,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499,0
175014,73895,8/29/2025,2025-08,Paid Ads,New Launch,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499,0
422645,73896,12/1/2025,2025-12,Organic,Influencer,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
263897,73897,8/14/2025,2025-08,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
830772,73898,10/10/2025,2025-10,Organic,Discount,Desktop,New,Metro,Yes,Yes,Yes,Yes,No,No,499,0
816192,73899,7/15/2025,2025-07,Paid Ads,Influencer,Mobile,New,Metro,Yes,Yes,Yes,Yes,No,No,499,0
574923,73900,7/13/2025,2025-07,Paid Ads,Discount,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
625592,73901,9/19/2025,2025-09,Organic,New Launch,Desktop,Returning,Metro,Yes,No,No,No,No,No,499,0
675070,73902,12/17/2025,2025-12,Organic,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
415376,73903,12/2/2025,2025-12,Organic,Discount,Mobile,Returning,Metro,Yes,Yes,Yes,No,No,No,499,0
186223,73904,9/16/2025,2025-09,Organic,Influencer,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
486190,73905,9/4/2025,2025-09,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
510012,73906,11/12/2025,2025-11,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,No,No,499,0
937202,73907,11/6/2025,2025-11,Email,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
875219,73908,9/23/2025,2025-09,Paid Ads,Influencer,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
170672,73909,10/28/2025,2025-10,Paid Ads,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
627065,73910,8/22/2025,2025-08,Organic,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
821635,73911,8/10/2025,2025-08,Organic,Discount,Mobile,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
547267,73912,8/8/2025,2025-08,Social,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
981058,73913,9/2/2025,2025-09,Organic,New Launch,Desktop,Returning,Metro,Yes,No,No,No,No,No,499,0
345159,73914,7/28/2025,2025-07,Paid Ads,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
215606,73915,11/16/2025,2025-11,Paid Ads,New Launch,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499,0
140353,73916,10/26/2025,2025-10,Paid Ads,New Launch,Desktop,New,Metro,Yes,Yes,Yes,Yes,No,No,499,0
277593,73917,12/10/2025,2025-12,Organic,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
915090,73918,12/2/2025,2025-12,Email,Influencer,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
171157,73919,11/6/2025,2025-11,Social,Discount,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,Yes,Yes,955.59,860.031
255263,73920,10/23/2025,2025-10,Paid Ads,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
767727,73921,12/24/2025,2025-12,Organic,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
101503,73922,8/9/2025,2025-08,Organic,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
938811,73923,7/9/2025,2025-07,Social,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
887259,73924,10/16/2025,2025-10,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
906047,73925,10/15/2025,2025-10,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,Yes,2422.77,2180.493
311697,73926,7/11/2025,2025-07,Social,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,No,No,499,0
414169,73927,12/14/2025,2025-12,Organic,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
240881,73928,7/6/2025,2025-07,Social,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
178891,73929,10/20/2025,2025-10,Social,New Launch,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499,0
449916,73930,9/5/2025,2025-09,Paid Ads,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
769307,73931,12/3/2025,2025-12,Organic,Influencer,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
892064,73932,9/2/2025,2025-09,Social,Discount,Desktop,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
895318,73933,11/13/2025,2025-11,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
611183,73934,12/22/2025,2025-12,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
644688,73935,11/20/2025,2025-11,Email,New Launch,Mobile,New,Metro,Yes,Yes,Yes,Yes,No,No,499,0
523008,73936,8/21/2025,2025-08,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
216756,73937,7/28/2025,2025-07,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,No,No,499,0
195586,73938,8/2/2025,2025-08,Organic,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
163414,73939,9/30/2025,2025-09,Organic,New Launch,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
646296,73940,9/12/2025,2025-09,Social,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
760883,73941,10/23/2025,2025-10,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499,0
240510,73942,11/30/2025,2025-11,Organic,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
337967,73943,12/6/2025,2025-12,Email,Discount,Desktop,New,Metro,Yes,Yes,Yes,Yes,Yes,Yes,2652.26,2387.034
869485,73944,11/18/2025,2025-11,Organic,New Launch,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,Yes,1527.68,1374.912
410303,73945,12/1/2025,2025-12,Organic,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
525975,73946,8/4/2025,2025-08,Paid Ads,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
817288,73947,11/12/2025,2025-11,Paid Ads,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
690111,73948,7/2/2025,2025-07,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
377940,73949,8/24/2025,2025-08,Social,New Launch,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
478235,73950,11/14/2025,2025-11,Organic,Discount,Desktop,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
956500,73951,7/17/2025,2025-07,Email,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
667425,73952,8/20/2025,2025-08,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
919640,73953,8/24/2025,2025-08,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
908428,73954,7/29/2025,2025-07,Organic,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
760245,73955,8/8/2025,2025-08,Paid Ads,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
318084,73956,7/16/2025,2025-07,Paid Ads,New Launch,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
461716,73957,8/5/2025,2025-08,Social,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
746195,73958,7/8/2025,2025-07,Organic,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
631152,73959,10/14/2025,2025-10,Email,Discount,Desktop,New,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
549375,73960,9/9/2025,2025-09,Paid Ads,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
427865,73961,11/18/2025,2025-11,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
186177,73962,11/26/2025,2025-11,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
247420,73963,11/10/2025,2025-11,Organic,Influencer,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
733232,73964,11/10/2025,2025-11,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,Yes,Yes,No,No,499,0
922743,73965,12/16/2025,2025-12,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
732263,73966,12/3/2025,2025-12,Organic,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
268726,73967,10/5/2025,2025-10,Organic,New Launch,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,No,No,499,0
324246,73968,8/28/2025,2025-08,Organic,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
465088,73969,12/18/2025,2025-12,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
225340,73970,7/4/2025,2025-07,Organic,Discount,Desktop,Returning,Metro,Yes,Yes,Yes,Yes,No,No,499,0
913586,73971,8/25/2025,2025-08,Paid Ads,New Launch,Desktop,New,Non-Metro,Yes,Yes,Yes,Yes,No,No,499,0
723736,73972,9/22/2025,2025-09,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,Yes,2501.82,2251.638
251620,73973,8/6/2025,2025-08,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
262084,73974,10/8/2025,2025-10,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
690458,73975,12/15/2025,2025-12,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
735445,73976,10/9/2025,2025-10,Social,Discount,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499,0
575668,73977,11/14/2025,2025-11,Organic,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
589056,73978,8/9/2025,2025-08,Organic,Discount,Desktop,Returning,Metro,Yes,No,No,No,No,No,499,0
945657,73979,12/7/2025,2025-12,Organic,Discount,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
473289,73980,10/30/2025,2025-10,Paid Ads,Influencer,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
297560,73981,8/2/2025,2025-08,Paid Ads,Influencer,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
659861,73982,10/26/2025,2025-10,Paid Ads,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
189506,73983,12/25/2025,2025-12,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,Yes,Yes,No,No,No,499,0
409275,73984,8/29/2025,2025-08,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
485593,73985,12/13/2025,2025-12,Organic,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
729374,73986,10/5/2025,2025-10,Organic,Discount,Desktop,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
718923,73987,9/26/2025,2025-09,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
324006,73988,8/11/2025,2025-08,Email,Influencer,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499,0
340783,73989,7/17/2025,2025-07,Paid Ads,Discount,Desktop,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
256627,73990,8/23/2025,2025-08,Organic,Discount,Desktop,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
203516,73991,10/22/2025,2025-10,Email,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
890562,73992,7/11/2025,2025-07,Email,Influencer,Desktop,New,Non-Metro,Yes,Yes,Yes,Yes,No,No,499,0
296187,73993,11/23/2025,2025-11,Paid Ads,Influencer,Desktop,Returning,Metro,Yes,No,No,No,No,No,499,0
255398,73994,11/24/2025,2025-11,Organic,Influencer,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
414837,73995,10/27/2025,2025-10,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,Yes,No,No,No,499,0
798893,73996,9/21/2025,2025-09,Email,Influencer,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
103386,73997,8/21/2025,2025-08,Social,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
750723,73998,8/8/2025,2025-08,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
666985,73999,8/29/2025,2025-08,Email,Influencer,Desktop,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
126999,74000,11/4/2025,2025-11,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
864737,74001,10/6/2025,2025-10,Email,New Launch,Desktop,Returning,Metro,Yes,No,No,No,No,No,499,0
378293,74002,9/5/2025,2025-09,Organic,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
983554,74003,12/15/2025,2025-12,Social,Discount,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
965262,74004,12/1/2025,2025-12,Organic,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
897159,74005,8/9/2025,2025-08,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
357519,74006,9/29/2025,2025-09,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
695914,74007,9/5/2025,2025-09,Email,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
695319,74008,9/9/2025,2025-09,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
615562,74009,11/1/2025,2025-11,Organic,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
228298,74010,7/3/2025,2025-07,Social,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
413696,74011,9/23/2025,2025-09,Social,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
587777,74012,11/23/2025,2025-11,Organic,Discount,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
374291,74013,8/13/2025,2025-08,Paid Ads,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
824448,74014,9/29/2025,2025-09,Organic,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
248434,74015,9/12/2025,2025-09,Social,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
532531,74016,7/3/2025,2025-07,Organic,New Launch,Desktop,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
580649,74017,10/15/2025,2025-10,Social,Influencer,Desktop,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,Yes,965.02,868.518
518194,74018,9/27/2025,2025-09,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
635284,74019,10/5/2025,2025-10,Email,New Launch,Desktop,Returning,Metro,Yes,Yes,Yes,Yes,Yes,No,2402.03,2402.03
117898,74020,7/20/2025,2025-07,Paid Ads,Discount,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499,0
699563,74021,12/5/2025,2025-12,Organic,Discount,Desktop,New,Metro,Yes,Yes,Yes,Yes,No,No,499,0
641065,74022,10/6/2025,2025-10,Organic,Discount,Desktop,Returning,Non-Metro,Yes,Yes,Yes,Yes,Yes,Yes,3025.35,2722.815
479462,74023,9/11/2025,2025-09,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
214791,74024,9/7/2025,2025-09,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
622250,74025,8/22/2025,2025-08,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,No,1734.36,1734.36
768657,74026,11/12/2025,2025-11,Paid Ads,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
375680,74027,8/2/2025,2025-08,Email,New Launch,Desktop,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,Yes,968.25,871.425
957404,74028,8/29/2025,2025-08,Paid Ads,Discount,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499,0
654877,74029,12/23/2025,2025-12,Social,Discount,Desktop,New,Metro,Yes,Yes,Yes,Yes,Yes,No,2066.56,2066.56
231493,74030,10/17/2025,2025-10,Social,New Launch,Desktop,Returning,Non-Metro,Yes,Yes,Yes,Yes,Yes,Yes,2604.65,2344.185
860080,74031,11/18/2025,2025-11,Organic,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
679637,74032,9/6/2025,2025-09,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
940876,74033,10/26/2025,2025-10,Email,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
671638,74034,12/18/2025,2025-12,Paid Ads,New Launch,Desktop,Returning,Non-Metro,Yes,Yes,Yes,Yes,Yes,Yes,3000.05,2700.045
500024,74035,12/2/2025,2025-12,Paid Ads,Influencer,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
530697,74036,12/3/2025,2025-12,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
359230,74037,8/19/2025,2025-08,Organic,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
332553,74038,11/29/2025,2025-11,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
660832,74039,9/16/2025,2025-09,Paid Ads,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
710598,74040,11/14/2025,2025-11,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
485299,74041,9/15/2025,2025-09,Social,Influencer,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
319720,74042,9/12/2025,2025-09,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
451274,74043,9/7/2025,2025-09,Social,Discount,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
345619,74044,12/19/2025,2025-12,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
452449,74045,8/20/2025,2025-08,Social,New Launch,Desktop,Returning,Non-Metro,Yes,Yes,No,No,No,No,499,0
361760,74046,9/14/2025,2025-09,Organic,Influencer,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
456971,74047,8/19/2025,2025-08,Email,Influencer,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
609030,74048,9/2/2025,2025-09,Organic,Discount,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,No,No,499,0
128594,74049,10/19/2025,2025-10,Social,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
901412,74050,11/9/2025,2025-11,Organic,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
673689,74051,7/9/2025,2025-07,Organic,Influencer,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
472107,74052,9/11/2025,2025-09,Social,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
531035,74053,7/9/2025,2025-07,Social,New Launch,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,No,No,499,0
296198,74054,10/17/2025,2025-10,Social,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
138879,74055,8/20/2025,2025-08,Paid Ads,New Launch,Desktop,Returning,Metro,Yes,Yes,Yes,Yes,No,No,499,0
890823,74056,8/20/2025,2025-08,Social,New Launch,Desktop,New,Non-Metro,Yes,Yes,Yes,Yes,No,No,499,0
321421,74057,10/28/2025,2025-10,Organic,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
730379,74058,8/7/2025,2025-08,Email,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
185640,74059,8/30/2025,2025-08,Paid Ads,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
644681,74060,11/7/2025,2025-11,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
170441,74061,9/12/2025,2025-09,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,Yes,Yes,No,No,499,0
724928,74062,9/26/2025,2025-09,Email,Discount,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
151736,74063,8/8/2025,2025-08,Organic,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
883989,74064,11/17/2025,2025-11,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
937349,74065,8/12/2025,2025-08,Social,New Launch,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,Yes,No,2898.31,2898.31
595437,74066,10/27/2025,2025-10,Social,Influencer,Mobile,Returning,Metro,Yes,Yes,Yes,No,No,No,499,0
558742,74067,8/5/2025,2025-08,Social,New Launch,Mobile,Returning,Metro,Yes,No,No,No,No,No,499,0
950175,74068,9/5/2025,2025-09,Paid Ads,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
473256,74069,11/8/2025,2025-11,Social,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
158486,74070,11/21/2025,2025-11,Social,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
356118,74071,12/17/2025,2025-12,Email,Influencer,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
559866,74072,7/1/2025,2025-07,Paid Ads,New Launch,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499,0
768370,74073,12/5/2025,2025-12,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
229849,74074,12/5/2025,2025-12,Organic,Discount,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
597560,74075,7/28/2025,2025-07,Organic,New Launch,Desktop,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499,0
281363,74076,10/4/2025,2025-10,Organic,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
580789,74077,12/16/2025,2025-12,Social,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499,0
614396,74078,11/1/2025,2025-11,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
212747,74079,11/25/2025,2025-11,Organic,New Launch,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,Yes,3021.53,2719.377
536152,74080,10/11/2025,2025-10,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
278764,74081,12/7/2025,2025-12,Organic,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,Yes,Yes,Yes,No,1522.94,1522.94
208092,74082,8/4/2025,2025-08,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
920345,74083,9/16/2025,2025-09,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
167163,74084,11/25/2025,2025-11,Email,Influencer,Desktop,New,Metro,Yes,Yes,Yes,No,No,No,499,0
372194,74085,12/11/2025,2025-12,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,Yes,Yes,No,No,No,499,0
215933,74086,12/13/2025,2025-12,Email,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
568426,74087,7/28/2025,2025-07,Organic,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499,0
318753,74088,11/19/2025,2025-11,Paid Ads,Influencer,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499,0
376408,74089,9/26/2025,2025-09,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
809367,74090,7/28/2025,2025-07,Email,Influencer,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
478617,74091,10/21/2025,2025-10,Email,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
263033,74092,7/25/2025,2025-07,Paid Ads,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
149726,74093,11/12/2025,2025-11,Organic,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499,0
640047,74094,7/24/2025,2025-07,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499,0
345464,74095,8/24/2025,2025-08,Organic,New Launch,Desktop,Returning,Metro,Yes,Yes,Yes,Yes,Yes,No,2242.76,2242.76
629792,74096,9/13/2025,2025-09,Organic,Discount,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499,0
468468,74097,9/2/2025,2025-09,Paid Ads,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499,0
589535,74098,10/21/2025,2025-10,Email,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,No,2706.99,2706.99
687987,74099,7/10/2025,2025-07,Organic,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499,0
873751,74100,10/1/2025,2025-10,Organic,Influencer,Desktop,New,Metro,Yes,No,No,No,No,No,499,0
